Kota;Kecamatan;Kelurahan;NamaJalan;NilaiNJOP2025;LuasTanah;JarakPusatKota;RumahSakit;Sekolah;Mall;Polisi;Ibadah;Toll;HargaEstimasi
Jakarta Barat;Kalideres;Semanan;Jl. Semanan Selatan;22597000.0;116.0;10.6;3.8;1.4;3.5;3.9;0.7;1.4;3357808747.7882977
Jakarta Barat;Kalideres;Semanan;Jl. Semanan Utara;21183000.0;111.0;12.4;2.1;0.5;2.7;3.5;1.1;7.3;2897072767.7891283
Jakarta Barat;Kalideres;Kamal;Jl. Kamal Utama;8285000.0;91.0;12.0;0.9;0.5;2.6;2.8;0.7;7.6;950441006.5829471
Jakarta Barat;Kalideres;Kamal;Jl. Kamal Raya;20365000.0;218.0;10.9;3.8;0.2;1.6;3.2;0.3;1.2;6113261218.156841
Jakarta Barat;Kalideres;Kamal;Jl. Kamal I;21376000.0;208.0;9.6;2.9;0.4;3.3;2.6;0.5;7.6;5495974759.099299
Jakarta Barat;Kalideres;Kamal;Jl. Kamal II;19139000.0;178.0;9.4;3.4;0.7;3.0;4.8;0.2;2.8;4331412943.59101
Jakarta Barat;Kalideres;Kamal;Jl. Kamal III;6393000.0;122.0;6.7;1.2;0.4;1.0;3.6;1.0;5.2;1026459751.0488349
Jakarta Barat;Kalideres;Kamal;Jl. Kamal IV;13278000.0;92.0;10.6;3.6;0.9;1.5;4.3;1.5;6.3;1507833430.8824532
Jakarta Barat;Kalideres;Kamal;Jl. Kamal Barat;9605000.0;130.0;9.8;2.4;1.5;0.9;4.8;0.3;7.4;1582883035.630949
Jakarta Barat;Kalideres;Kamal;Jl. Kamal Timur;6715000.0;243.0;13.0;1.2;1.4;1.0;4.3;1.4;1.8;2173849316.5714006
Jakarta Barat;Kalideres;Kamal;Jl. Kamal Selatan;20610000.0;104.0;7.5;3.0;1.3;1.1;2.1;0.4;2.7;2807850860.2424903
Jakarta Barat;Kalideres;Kamal;Jl. Kamal Utara;13405000.0;206.0;6.5;2.8;1.1;1.9;2.5;1.4;6.6;3404505471.3865232
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur Utama;12993000.0;126.0;13.1;3.7;1.6;1.1;2.6;0.3;5.6;2063447740.2334144
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur Raya;8742000.0;101.0;14.8;1.3;0.5;2.1;4.9;1.5;4.6;1115565270.5407681
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur I;12989000.0;227.0;6.0;2.6;0.5;3.5;1.9;1.0;4.8;3684216631.70498
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur II;11764000.0;209.0;13.1;1.6;0.8;1.8;4.0;1.0;2.6;3175165132.6859226
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur III;18861000.0;88.0;12.0;1.9;0.8;2.2;3.5;0.5;4.3;2094494211.3858168
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur IV;19526000.0;136.0;13.0;1.7;0.7;1.9;0.7;0.4;5.8;3403765370.40686
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur Barat;6190000.0;65.0;6.9;3.9;1.6;3.9;0.6;1.0;3.5;497745353.723011
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur Timur;6784000.0;154.0;11.0;3.7;1.2;3.3;2.1;0.3;7.0;1268752732.1162534
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur Selatan;13614000.0;244.0;8.3;1.6;1.8;0.8;4.5;1.3;4.3;4267766025.076971
Jakarta Barat;Kalideres;Tegal Alur;Jl. Tegal Alur Utara;8400000.0;171.0;8.0;0.7;1.5;1.8;1.5;0.8;4.8;1841829669.3711965
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan Utama;21218000.0;195.0;11.8;2.1;0.6;2.5;1.6;0.9;7.1;5142755679.657442
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan Raya;21690000.0;145.0;8.3;2.5;1.9;1.1;3.9;0.4;1.4;4218326122.756331
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan I;11816000.0;65.0;11.8;2.5;1.5;2.8;1.1;1.4;6.8;931465071.4540588
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan II;17275000.0;135.0;6.1;1.0;0.5;2.9;2.9;1.4;4.8;2961146092.3571553
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan III;22096000.0;157.0;12.5;1.4;1.6;1.0;2.8;0.8;3.0;4523891484.14215
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan IV;17590000.0;72.0;6.0;3.3;0.9;2.9;3.7;0.8;7.9;1539989086.2367828
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan Barat;15684000.0;125.0;13.6;0.9;0.4;3.9;4.6;1.3;7.1;2430890914.7659826
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan Timur;9321000.0;70.0;10.1;1.5;0.8;3.8;2.5;0.6;3.7;819821191.1198301
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan Selatan;16470000.0;218.0;8.4;0.9;0.3;1.0;3.7;0.5;1.6;5029572610.2777405
Jakarta Barat;Kalideres;Pegadungan;Jl. Pegadungan Utara;17119000.0;218.0;11.5;3.8;1.0;0.7;2.6;0.4;1.3;5139682775.345065
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan Utama;19594000.0;176.0;10.9;0.8;0.6;1.2;4.5;1.2;2.6;4597910862.793067
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan Raya;14288000.0;227.0;13.3;0.7;1.9;1.9;1.0;1.2;5.3;4103314731.5156784
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan I;42415000.0;250.0;7.3;2.2;1.5;1.0;3.7;0.4;2.7;13916173758.535273
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan II;18166000.0;94.0;13.9;1.9;1.9;2.6;3.5;0.6;7.9;2062417291.026683
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan III;25789000.0;179.0;12.7;3.5;1.2;2.9;5.0;0.7;7.5;5538886555.058305
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan IV;14353000.0;187.0;11.6;1.6;0.4;1.5;2.7;0.2;7.7;3457472483.632195
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan Barat;26500000.0;225.0;8.5;2.3;1.5;2.3;0.9;0.2;5.4;7498030095.605826
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan Timur;25740000.0;115.0;7.7;0.7;0.1;2.4;3.1;0.8;7.7;3836286110.2472944
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan Selatan;32251000.0;246.0;13.3;3.5;1.4;1.8;3.8;0.8;5.3;9747795034.492481
Jakarta Barat;Kembangan;Kembangan Selatan;Jl. Kembangan Selatan Utara;13495000.0;178.0;6.4;2.9;1.9;2.6;0.9;1.5;2.6;3028948922.1044292
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara Utama;22922000.0;104.0;14.2;3.8;1.8;1.6;4.8;1.3;2.8;2979431229.1432915
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara Raya;33204000.0;156.0;13.5;1.3;0.8;2.6;3.0;0.9;4.0;6530787203.691838
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara I;18185000.0;115.0;11.4;1.9;1.9;2.6;4.1;0.7;6.0;2541664179.7995667
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara II;29061000.0;196.0;9.7;1.6;1.3;1.4;3.7;1.0;6.1;7139734061.293927
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara III;19690000.0;168.0;6.3;2.5;0.7;2.5;4.3;0.2;7.1;4130098544.0868173
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara IV;43871000.0;138.0;14.2;3.4;1.9;3.2;5.0;1.4;2.4;7442263913.583483
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara Barat;43819000.0;228.0;8.4;1.8;1.7;1.2;3.1;0.2;4.3;12848388444.80204
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara Timur;39054000.0;239.0;5.9;0.9;1.8;2.1;2.5;1.3;6.9;11609611917.589731
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara Selatan;23690000.0;69.0;5.4;2.1;0.9;3.0;1.2;1.1;7.1;2021983139.755547
Jakarta Barat;Kembangan;Kembangan Utara;Jl. Kembangan Utara Utara;17274000.0;182.0;6.6;2.0;1.1;1.4;4.0;0.2;1.4;4263411643.636364
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara Utama;27753000.0;105.0;13.8;3.3;1.6;1.9;2.1;1.1;4.2;3600502472.6112547
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara Raya;16118000.0;204.0;10.0;1.0;1.3;1.0;4.5;1.2;8.0;4171346044.9011865
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara I;25294000.0;127.0;11.3;0.8;0.3;0.5;1.8;0.8;3.6;4450738742.574348
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara II;24342000.0;215.0;10.6;1.4;2.0;3.8;2.6;1.2;7.1;6278947649.275778
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara III;12555000.0;216.0;10.0;3.0;2.0;3.2;4.9;0.4;5.1;3279534981.439289
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara IV;20207000.0;237.0;7.9;3.8;1.2;2.8;1.2;0.3;4.8;5959939074.541044
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara Barat;30016000.0;160.0;12.9;3.7;1.3;1.3;2.8;1.2;1.4;6341052814.368072
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara Timur;32159000.0;113.0;12.3;0.8;1.6;4.0;4.1;0.6;3.1;4565613764.839713
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara Selatan;42342000.0;132.0;7.4;1.2;0.8;3.0;3.0;1.5;4.8;6979431008.145388
Jakarta Barat;Kembangan;Meruya Utara;Jl. Meruya Utara Utara;12686000.0;160.0;11.3;2.6;1.5;1.5;4.4;0.5;5.2;2532342834.3874564
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan Utama;10414000.0;95.0;12.5;1.4;0.9;2.4;4.8;1.4;3.0;1252072104.249493
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan Raya;24317000.0;229.0;13.6;1.1;1.3;3.9;4.2;0.2;4.9;6912829549.74236
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan I;41932000.0;103.0;7.6;3.7;0.5;2.5;1.5;0.3;7.0;5416908765.516205
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan II;41066000.0;207.0;8.9;1.7;0.3;3.9;4.9;0.6;7.3;10556815301.702623
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan III;36675000.0;243.0;11.9;2.2;1.2;3.2;2.9;1.4;3.8;10951816416.717472
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan IV;33469000.0;170.0;7.6;3.7;0.6;2.2;2.3;1.5;4.0;7138255633.830465
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan Barat;29413000.0;62.0;9.5;2.7;0.4;2.3;1.7;0.1;5.0;2340709611.766038
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan Timur;10871000.0;247.0;13.3;3.4;1.0;1.0;2.4;0.5;6.2;3409994974.732621
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan Selatan;29718000.0;203.0;5.8;1.0;1.0;1.4;4.6;1.0;6.4;7692025733.108108
Jakarta Barat;Kembangan;Meruya Selatan;Jl. Meruya Selatan Utara;18481000.0;245.0;12.7;1.3;1.5;2.6;1.5;0.8;3.8;5692341578.088268
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng Utama;26435000.0;137.0;10.9;3.5;1.7;2.7;1.7;0.6;1.8;4633465024.669123
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng Raya;18548000.0;63.0;14.9;1.5;1.2;2.2;2.9;1.3;3.6;1465846739.7575202
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng I;36855000.0;133.0;10.7;3.1;0.2;3.4;0.6;0.5;3.3;6356910132.252789
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng II;29023000.0;161.0;6.5;2.2;1.9;2.9;2.6;1.2;2.3;5887253821.78901
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng III;15941000.0;205.0;5.0;1.8;0.6;1.7;2.6;0.5;4.4;4232153106.283069
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng IV;15309000.0;128.0;6.1;1.9;1.4;2.3;4.4;0.3;4.1;2468434438.493373
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng Barat;43039000.0;140.0;7.6;3.3;1.8;2.8;4.0;0.4;7.9;7255748812.107878
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng Timur;11141000.0;77.0;11.3;3.0;0.2;3.5;0.6;1.4;2.1;1124208612.4165397
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng Selatan;31379000.0;81.0;12.7;0.5;1.2;1.4;1.7;1.4;6.5;3260187523.1800284
Jakarta Barat;Kembangan;Srengseng;Jl. Srengseng Utara;40073000.0;199.0;9.3;0.7;0.2;3.0;2.0;0.4;2.7;10656931281.664505
Jakarta Barat;Kembangan;Joglo;Jl. Joglo Utama;22954000.0;108.0;13.9;1.4;1.5;3.4;1.0;0.3;3.9;3121104969.3203406
Jakarta Barat;Kembangan;Joglo;Jl. Joglo Raya;38360000.0;79.0;7.9;3.4;1.4;1.7;4.2;0.3;5.6;3771860510.23051
Jakarta Barat;Kembangan;Joglo;Jl. Joglo I;24185000.0;212.0;9.6;3.2;1.5;4.0;3.3;0.6;7.8;6107518861.451728
Jakarta Barat;Kembangan;Joglo;Jl. Joglo II;11462000.0;114.0;12.4;1.4;0.4;0.8;1.0;1.1;6.1;1729158073.8668568
Jakarta Barat;Kembangan;Joglo;Jl. Joglo III;26018000.0;227.0;11.5;1.1;1.2;1.9;1.4;1.4;5.3;7441789297.591787
Jakarta Barat;Kembangan;Joglo;Jl. Joglo IV;17511000.0;71.0;8.8;1.1;1.3;1.9;2.4;0.5;4.4;1585209674.0025425
Jakarta Barat;Kembangan;Joglo;Jl. Joglo Barat;17718000.0;173.0;8.0;3.8;0.4;0.9;0.6;0.7;5.8;4030157082.258956
Jakarta Barat;Kembangan;Joglo;Jl. Joglo Timur;36152000.0;236.0;7.8;1.8;1.0;1.8;1.4;1.2;7.3;10662012148.030283
Jakarta Barat;Kembangan;Joglo;Jl. Joglo Selatan;41675000.0;203.0;9.3;2.3;0.9;2.1;3.1;0.4;3.9;10721705443.763502
Jakarta Barat;Kembangan;Joglo;Jl. Joglo Utara;10277000.0;86.0;9.6;1.1;0.2;2.2;3.0;0.4;4.7;1153135743.2017543
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan Utama;6862000.0;180.0;8.4;0.7;1.8;3.4;0.8;0.2;5.3;1567369392.6661575
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan Raya;7337000.0;96.0;12.1;2.6;1.8;1.4;2.0;1.4;5.3;873543624.2424241
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan I;24646000.0;149.0;5.2;1.7;0.4;3.6;2.7;0.1;3.1;4786097953.785151
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan II;11610000.0;163.0;10.2;2.4;0.6;1.9;0.8;1.1;6.9;2384922017.492177
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan III;20075000.0;94.0;12.0;2.3;0.7;1.3;2.9;0.8;5.9;2393709651.9717135
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan IV;18053000.0;142.0;6.8;3.9;0.3;2.4;4.4;0.2;3.3;3310932310.00667
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan Barat;16980000.0;250.0;13.8;0.5;1.8;2.9;1.3;0.7;4.0;5399895869.986792
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan Timur;9982000.0;125.0;12.2;1.8;1.5;1.0;2.9;0.2;3.5;1628394670.554855
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan Selatan;22969000.0;170.0;6.3;3.1;0.6;3.7;4.9;0.9;4.6;4817180455.86795
Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;Jl. Tanjung Duren Selatan Utara;20067000.0;194.0;10.5;4.0;0.8;2.2;4.7;0.2;5.8;4835631440.123102
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara Utama;6162000.0;198.0;14.2;1.5;1.3;2.1;2.3;0.2;2.5;1583132930.618042
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara Raya;23373000.0;120.0;11.7;1.6;1.1;1.3;1.4;0.8;1.8;3750912366.2207355
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara I;10933000.0;219.0;10.7;3.6;0.2;2.1;5.0;0.3;4.2;3072930909.484409
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara II;12298000.0;197.0;5.3;2.4;0.7;2.1;2.6;0.4;6.9;3050664625.7371225
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara III;16054000.0;63.0;9.8;3.5;1.2;2.6;2.4;0.6;5.2;1241778524.5283887
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara IV;22746000.0;209.0;10.2;2.4;0.7;2.0;1.1;0.8;2.6;6178312695.238093
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara Barat;16590000.0;177.0;9.6;2.6;1.9;1.5;2.1;0.4;5.3;3676820193.590101
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara Timur;15600000.0;81.0;13.6;1.8;1.8;2.3;1.1;1.1;2.3;1614774293.353705
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara Selatan;16272000.0;213.0;13.6;2.8;0.7;1.0;4.6;0.4;8.0;4403362339.584256
Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;Jl. Tanjung Duren Utara Utara;14968000.0;65.0;7.8;1.5;0.4;3.8;1.0;1.0;3.7;1245090028.976697
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang Utama;18180000.0;219.0;7.9;1.4;1.9;1.3;3.4;0.7;3.6;5103212824.542343
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang Raya;9485000.0;213.0;14.0;2.4;1.1;0.8;1.0;1.2;4.5;2621461920.900178
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang I;11947000.0;158.0;13.3;3.7;1.0;1.0;3.4;0.3;4.7;2418524864.3075294
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang II;12412000.0;122.0;8.2;2.2;1.8;1.9;4.7;0.8;4.4;1878035925.4997249
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang III;21516000.0;211.0;14.8;1.4;0.7;3.2;1.9;0.2;2.3;5923099662.816106
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang IV;24297000.0;93.0;8.1;0.9;2.0;0.8;1.9;0.8;1.7;3085629909.366808
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang Barat;8414000.0;180.0;7.6;1.2;1.2;2.2;4.8;0.1;1.3;2046233143.1353695
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang Timur;23554000.0;84.0;10.4;1.6;1.4;2.4;1.8;0.1;3.2;2539069848.210613
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang Selatan;21791000.0;167.0;13.7;2.9;0.5;1.4;1.2;0.5;1.7;4913188575.756442
Jakarta Barat;Grogol Petamburan;Tomang;Jl. Tomang Utara;21375000.0;223.0;5.8;3.9;1.2;2.0;3.7;0.6;1.0;6395185581.452679
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol Utama;18605000.0;116.0;10.7;0.7;1.7;2.8;1.6;1.2;3.2;2743531406.1718836
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol Raya;19595000.0;209.0;14.5;0.9;1.2;2.1;4.3;0.5;3.3;5250382478.92121
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol I;10610000.0;214.0;11.0;1.2;0.6;1.8;3.6;1.0;6.4;2871970016.4626794
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol II;21745000.0;62.0;13.2;3.4;1.7;1.0;2.8;0.4;5.0;1707094690.3496115
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol III;15791000.0;226.0;7.1;2.7;2.0;1.8;1.6;0.7;6.0;4415895104.356496
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol IV;17016000.0;250.0;10.4;3.8;1.7;2.5;3.4;1.0;2.7;5283779944.004944
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol Barat;13298000.0;206.0;13.4;3.6;0.3;2.5;1.1;1.3;6.7;3418146557.5127444
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol Timur;11472000.0;241.0;9.6;3.8;0.3;0.6;0.7;1.0;5.2;3693631088.643993
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol Selatan;14300000.0;127.0;12.6;2.9;0.3;0.8;1.1;1.5;5.3;2384612476.190476
Jakarta Barat;Grogol Petamburan;Grogol;Jl. Grogol Utara;19127000.0;147.0;5.4;1.9;0.7;3.1;0.9;0.3;7.8;3541222684.5072494
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru Utama;9005000.0;150.0;8.3;1.8;1.1;1.6;2.5;0.6;2.3;1767793263.1562712
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru Raya;7925000.0;244.0;14.3;0.6;0.1;2.3;0.9;0.9;3.5;2591750493.651086
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru I;13424000.0;77.0;5.7;1.6;1.0;2.4;2.9;1.2;7.3;1278127759.7959354
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru II;24679000.0;245.0;6.1;1.8;0.7;2.8;2.9;0.5;1.9;7939861513.934817
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru III;24167000.0;107.0;13.1;1.1;1.1;1.5;3.2;0.4;3.9;3340206345.3622065
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru IV;24402000.0;68.0;10.6;1.9;0.7;3.2;0.5;1.3;7.7;2057434800.4639199
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru Barat;16209000.0;141.0;8.1;3.0;0.3;2.3;2.2;0.3;2.8;2989184842.215296
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru Timur;22749000.0;185.0;14.0;2.3;0.6;1.7;4.9;0.9;7.2;5241328725.209221
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru Selatan;9719000.0;61.0;11.8;3.6;1.5;0.8;4.9;1.5;4.8;747905579.6694309
Jakarta Barat;Grogol Petamburan;Jelambar Baru;Jl. Jelambar Baru Utara;17441000.0;213.0;10.9;3.4;1.8;2.1;1.3;0.3;6.4;4580041368.325518
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma Utama;13056000.0;131.0;9.8;2.2;0.3;1.7;4.6;0.5;7.4;2172857757.125414
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma Raya;15009000.0;184.0;11.6;1.0;0.7;1.5;3.9;0.2;5.6;3575707993.6986456
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma I;6665000.0;112.0;14.5;1.8;1.5;2.0;1.0;1.2;1.3;990907082.3315614
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma II;12719000.0;71.0;9.5;3.5;1.0;1.0;3.1;1.3;3.3;1161727595.790502
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma III;6042000.0;249.0;11.3;2.0;1.4;3.1;1.0;1.2;2.2;1916840947.5052981
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma IV;19288000.0;246.0;13.0;3.1;1.5;3.0;4.7;0.3;2.4;5966889837.123125
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma Barat;22154000.0;215.0;10.4;1.6;0.5;0.7;4.0;0.7;2.1;6518680921.717024
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma Timur;22743000.0;159.0;7.6;0.8;1.6;4.0;4.7;0.6;5.0;4473873553.557693
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma Selatan;12305000.0;143.0;9.7;2.9;0.6;3.4;0.6;1.5;3.9;2210743931.0203204
Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;Jl. Wijaya Kusuma Utara;15681000.0;152.0;10.3;1.7;1.0;0.9;1.0;1.2;4.6;3106449385.5559754
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar Utama;24633000.0;117.0;9.4;3.4;0.7;2.8;4.6;0.9;2.1;3679928557.879097
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar Raya;13685000.0;87.0;10.4;3.8;0.8;2.1;3.0;0.4;1.8;1554771276.1579819
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar I;9515000.0;238.0;12.1;3.0;0.3;1.8;3.0;1.1;1.6;3019374393.648018
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar II;22285000.0;119.0;14.1;2.9;1.9;0.6;0.7;0.1;3.9;3522556681.908058
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar III;7184000.0;162.0;9.8;3.3;1.8;0.7;4.3;1.3;7.4;1459076119.922514
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar IV;9816000.0;140.0;11.8;2.0;0.7;0.5;2.5;0.2;3.8;1858545748.7537389
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar Barat;12655000.0;157.0;14.3;0.7;1.0;2.5;3.1;0.3;2.1;2623397557.4090953
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar Timur;9260000.0;136.0;8.5;0.7;1.7;3.5;4.6;1.2;3.8;1569446622.4146223
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar Selatan;8365000.0;220.0;8.7;3.6;1.8;3.0;2.0;0.3;6.5;2234263831.199785
Jakarta Barat;Grogol Petamburan;Jelambar;Jl. Jelambar Utara;6048000.0;161.0;14.0;2.5;1.0;1.5;3.6;1.0;6.4;1209491299.4594595
